数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_1082,2430,PRODUCT_105,1384272000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了5天，整体感觉,5
TRAIN_1083,9,PRODUCT_934,1333468800,差评，需要改进,外观有瑕疵，不满意。 购买后使用了13天，整体感觉,1
TRAIN_1084,1207,PRODUCT_361,1344528000,中评，一般般,基本满足需求。 购买后使用了22天，整体感觉,3
TRAIN_1085,920,PRODUCT_503,1323792000,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了4天，整体感觉,5
TRAIN_1086,2308,PRODUCT_365,1307289600,好评！推荐购买,物流很快，包装完好。 购买后使用了12天，整体感觉,4
TRAIN_1087,694,PRODUCT_917,1301414400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了14天，整体感觉,4
TRAIN_1088,4345,PRODUCT_342,1325865600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了29天，整体感觉,5
TRAIN_1089,2470,PRODUCT_639,1344528000,中评，一般般,一般般，没什么特别。 购买后使用了9天，整体感觉,3
TRAIN_1090,4089,PRODUCT_677,1359043200,好评！推荐购买,物流很快，包装完好。 购买后使用了26天，整体感觉,5
TRAIN_1091,17,PRODUCT_882,1320076800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了11天，整体感觉,5
TRAIN_1092,1210,PRODUCT_399,1372780800,好评！推荐购买,操作简单，容易上手。 购买后使用了27天，整体感觉,5
TRAIN_1093,551,PRODUCT_115,1396022400,好评！推荐购买,正品保证，值得信赖。 购买后使用了5天，整体感觉,4
TRAIN_1094,740,PRODUCT_330,1316361600,中评，一般般,基本满足需求。 购买后使用了12天，整体感觉,3
TRAIN_1095,2615,PRODUCT_506,1368806400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了20天，整体感觉,4
TRAIN_1096,2731,PRODUCT_141,1337270400,好评！推荐购买,续航能力强，很实用。 购买后使用了16天，整体感觉,4
TRAIN_1097,4413,PRODUCT_546,1380902400,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了13天，整体感觉,4
TRAIN_1098,684,PRODUCT_594,1368374400,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了23天，整体感觉,4
TRAIN_1099,714,PRODUCT_240,1357747200,差评，需要改进,质量一般，有点失望。 购买后使用了12天，整体感觉,1
TRAIN_1100,4574,PRODUCT_485,1317398400,好评！推荐购买,质量很好，非常满意！ 购买后使用了30天，整体感觉,5
TRAIN_1101,2861,PRODUCT_369,1318435200,中评，一般般,符合预期，没什么惊喜。 购买后使用了27天，整体感觉,3
TRAIN_1102,4517,PRODUCT_995,1368288000,中评，一般般,正常水平，可以接受。 购买后使用了2天，整体感觉,3
TRAIN_1103,1128,PRODUCT_120,1319126400,好评！推荐购买,质量很好，非常满意！ 购买后使用了23天，整体感觉,4
TRAIN_1104,3479,PRODUCT_380,1303315200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了3天，整体感觉,5
TRAIN_1105,3906,PRODUCT_857,1321718400,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了5天，整体感觉,1
TRAIN_1106,647,PRODUCT_250,1307376000,差评，需要改进,外观有瑕疵，不满意。 购买后使用了5天，整体感觉,1
TRAIN_1107,1494,PRODUCT_481,1318521600,好评！推荐购买,正品保证，值得信赖。 购买后使用了16天，整体感觉,5
TRAIN_1108,3371,PRODUCT_739,1353427200,好评！推荐购买,质量很好，非常满意！ 购买后使用了10天，整体感觉,4
TRAIN_1109,911,PRODUCT_159,1304352000,好评！推荐购买,质量很好，非常满意！ 购买后使用了20天，整体感觉,5
TRAIN_1110,1421,PRODUCT_515,1322150400,差评，需要改进,外观有瑕疵，不满意。 购买后使用了22天，整体感觉,1
TRAIN_1111,3721,PRODUCT_567,1339430400,好评！推荐购买,续航能力强，很实用。 购买后使用了10天，整体感觉,5
TRAIN_1112,1862,PRODUCT_433,1321545600,中评，一般般,一般般，没什么特别。 购买后使用了17天，整体感觉,3
TRAIN_1113,3092,PRODUCT_973,1315929600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了20天，整体感觉,5
TRAIN_1114,458,PRODUCT_224,1363190400,中评，一般般,普通使用没问题。 购买后使用了20天，整体感觉,3
TRAIN_1115,632,PRODUCT_836,1376668800,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了27天，整体感觉,4
TRAIN_1116,3116,PRODUCT_168,1303401600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了7天，整体感觉,5
TRAIN_1117,2211,PRODUCT_111,1312214400,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了25天，整体感觉,2
TRAIN_1118,2748,PRODUCT_28,1336147200,中评，一般般,普通使用没问题。 购买后使用了4天，整体感觉,3
TRAIN_1119,535,PRODUCT_216,1295712000,好评！推荐购买,正品保证，值得信赖。 购买后使用了7天，整体感觉,5
TRAIN_1120,4519,PRODUCT_206,1299513600,中评，一般般,一般般，没什么特别。 购买后使用了19天，整体感觉,3
TRAIN_1121,4626,PRODUCT_45,1393516800,好评！推荐购买,操作简单，容易上手。 购买后使用了2天，整体感觉,5
TRAIN_1122,393,PRODUCT_322,1310227200,好评！推荐购买,质量很好，非常满意！ 购买后使用了12天，整体感觉,5
TRAIN_1123,2313,PRODUCT_981,1364227200,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了25天，整体感觉,4
TRAIN_1124,3200,PRODUCT_743,1356710400,好评！推荐购买,物流很快，包装完好。 购买后使用了11天，整体感觉,5
TRAIN_1125,3336,PRODUCT_918,1382889600,差评，需要改进,价格偏高，性价比不高。 购买后使用了1天，整体感觉,2
TRAIN_1126,4810,PRODUCT_815,1361376000,好评！推荐购买,质量很好，非常满意！ 购买后使用了10天，整体感觉,4
TRAIN_1127,1320,PRODUCT_155,1375718400,差评，需要改进,物流太慢，等了很久。 购买后使用了23天，整体感觉,2
TRAIN_1128,1897,PRODUCT_905,1331913600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了25天，整体感觉,5
TRAIN_1129,1319,PRODUCT_986,1382544000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了21天，整体感觉,4
TRAIN_1130,4286,PRODUCT_952,1354204800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了11天，整体感觉,4
TRAIN_1131,2382,PRODUCT_368,1370016000,差评，需要改进,外观有瑕疵，不满意。 购买后使用了8天，整体感觉,1
TRAIN_1132,1710,PRODUCT_625,1307030400,好评！推荐购买,颜色正，尺寸合适。 购买后使用了21天，整体感觉,5
TRAIN_1133,4075,PRODUCT_99,1296403200,差评，需要改进,疑似假货，需要验证。 购买后使用了18天，整体感觉,2
TRAIN_1134,714,PRODUCT_510,1310400000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了30天，整体感觉,4
TRAIN_1135,2421,PRODUCT_165,1305820800,中评，一般般,就是普通的产品。 购买后使用了12天，整体感觉,3
TRAIN_1136,730,PRODUCT_72,1325433600,好评！推荐购买,操作简单，容易上手。 购买后使用了9天，整体感觉,5
TRAIN_1137,3876,PRODUCT_262,1372003200,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了4天，整体感觉,5
TRAIN_1138,4659,PRODUCT_499,1300809600,好评！推荐购买,正品保证，值得信赖。 购买后使用了13天，整体感觉,4
TRAIN_1139,3350,PRODUCT_877,1316620800,好评！推荐购买,续航能力强，很实用。 购买后使用了28天，整体感觉,4
TRAIN_1140,2569,PRODUCT_382,1308499200,好评！推荐购买,续航能力强，很实用。 购买后使用了15天，整体感觉,5
TRAIN_1141,2153,PRODUCT_898,1301328000,好评！推荐购买,质量很好，非常满意！ 购买后使用了24天，整体感觉,4
TRAIN_1142,2005,PRODUCT_716,1392998400,差评，需要改进,物流太慢，等了很久。 购买后使用了10天，整体感觉,1
TRAIN_1143,3078,PRODUCT_162,1394640000,好评！推荐购买,物流很快，包装完好。 购买后使用了8天，整体感觉,4
TRAIN_1144,3180,PRODUCT_895,1375545600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了15天，整体感觉,5
TRAIN_1145,3837,PRODUCT_657,1388419200,好评！推荐购买,操作简单，容易上手。 购买后使用了4天，整体感觉,5
TRAIN_1146,703,PRODUCT_184,1312905600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了25天，整体感觉,5
TRAIN_1147,3548,PRODUCT_204,1364832000,中评，一般般,就是普通的产品。 购买后使用了11天，整体感觉,3
TRAIN_1148,4950,PRODUCT_497,1331395200,好评！推荐购买,操作简单，容易上手。 购买后使用了4天，整体感觉,5
TRAIN_1149,2280,PRODUCT_465,1300550400,好评！推荐购买,操作简单，容易上手。 购买后使用了5天，整体感觉,4
TRAIN_1150,1748,PRODUCT_327,1394294400,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了25天，整体感觉,1
TRAIN_1151,3115,PRODUCT_63,1357747200,好评！推荐购买,操作简单，容易上手。 购买后使用了7天，整体感觉,5
TRAIN_1152,443,PRODUCT_216,1297785600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了9天，整体感觉,5
TRAIN_1153,2064,PRODUCT_650,1324915200,差评，需要改进,物流太慢，等了很久。 购买后使用了9天，整体感觉,2
TRAIN_1154,3318,PRODUCT_83,1346515200,好评！推荐购买,操作简单，容易上手。 购买后使用了28天，整体感觉,5
TRAIN_1155,3438,PRODUCT_537,1331654400,好评！推荐购买,正品保证，值得信赖。 购买后使用了6天，整体感觉,5
TRAIN_1156,440,PRODUCT_94,1369584000,中评，一般般,没什么特别感觉。 购买后使用了6天，整体感觉,3
TRAIN_1157,1626,PRODUCT_357,1367942400,好评！推荐购买,续航能力强，很实用。 购买后使用了23天，整体感觉,4
TRAIN_1158,1316,PRODUCT_988,1371052800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了13天，整体感觉,4
TRAIN_1159,81,PRODUCT_574,1328889600,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了20天，整体感觉,2
TRAIN_1160,1184,PRODUCT_331,1349798400,差评，需要改进,操作复杂，不容易上手。 购买后使用了30天，整体感觉,1
TRAIN_1161,1208,PRODUCT_511,1349798400,差评，需要改进,外观有瑕疵，不满意。 购买后使用了9天，整体感觉,2
TRAIN_1162,4265,PRODUCT_739,1294416000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了21天，整体感觉,5
TRAIN_1163,3680,PRODUCT_654,1396108800,差评，需要改进,使用效果不如预期。 购买后使用了24天，整体感觉,2
TRAIN_1164,1537,PRODUCT_430,1390406400,好评！推荐购买,颜色正，尺寸合适。 购买后使用了13天，整体感觉,5
TRAIN_1165,1770,PRODUCT_356,1330876800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了1天，整体感觉,5
TRAIN_1166,3033,PRODUCT_833,1358179200,差评，需要改进,疑似假货，需要验证。 购买后使用了17天，整体感觉,1
TRAIN_1167,1021,PRODUCT_716,1382112000,好评！推荐购买,操作简单，容易上手。 购买后使用了14天，整体感觉,4
TRAIN_1168,3361,PRODUCT_360,1356105600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了17天，整体感觉,5
TRAIN_1169,2751,PRODUCT_116,1324915200,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了6天，整体感觉,4
TRAIN_1170,4528,PRODUCT_609,1322582400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了10天，整体感觉,4
TRAIN_1171,3583,PRODUCT_649,1343923200,好评！推荐购买,物流很快，包装完好。 购买后使用了3天，整体感觉,5
TRAIN_1172,850,PRODUCT_91,1296662400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了4天，整体感觉,4
TRAIN_1173,4066,PRODUCT_767,1390147200,差评，需要改进,操作复杂，不容易上手。 购买后使用了17天，整体感觉,2
TRAIN_1174,4761,PRODUCT_825,1299513600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了7天，整体感觉,5
TRAIN_1175,1825,PRODUCT_795,1374249600,好评！推荐购买,物流很快，包装完好。 购买后使用了7天，整体感觉,4
TRAIN_1176,3846,PRODUCT_973,1315756800,好评！推荐购买,操作简单，容易上手。 购买后使用了14天，整体感觉,4
TRAIN_1177,3242,PRODUCT_7,1360080000,好评！推荐购买,续航能力强，很实用。 购买后使用了10天，整体感觉,5
TRAIN_1178,2192,PRODUCT_900,1340553600,中评，一般般,基本满足需求。 购买后使用了22天，整体感觉,3
TRAIN_1179,1978,PRODUCT_4,1367164800,差评，需要改进,质量一般，有点失望。 购买后使用了5天，整体感觉,1
TRAIN_1180,3067,PRODUCT_860,1385568000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了11天，整体感觉,5
TRAIN_1181,2745,PRODUCT_174,1394985600,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了18天，整体感觉,5
TRAIN_1182,3206,PRODUCT_197,1363363200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了14天，整体感觉,5
TRAIN_1183,1055,PRODUCT_961,1362844800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了13天，整体感觉,5
TRAIN_1184,2606,PRODUCT_529,1321804800,好评！推荐购买,物流很快，包装完好。 购买后使用了23天，整体感觉,4
TRAIN_1185,1034,PRODUCT_516,1314720000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了27天，整体感觉,4
TRAIN_1186,2131,PRODUCT_857,1391616000,中评，一般般,就是普通的产品。 购买后使用了7天，整体感觉,3
TRAIN_1187,763,PRODUCT_95,1298304000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了5天，整体感觉,4
TRAIN_1188,227,PRODUCT_632,1389974400,好评！推荐购买,物流很快，包装完好。 购买后使用了19天，整体感觉,5
TRAIN_1189,3132,PRODUCT_25,1316880000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了6天，整体感觉,5
TRAIN_1190,1963,PRODUCT_668,1333036800,中评，一般般,普通使用没问题。 购买后使用了27天，整体感觉,3
TRAIN_1191,2009,PRODUCT_743,1360684800,好评！推荐购买,质量很好，非常满意！ 购买后使用了9天，整体感觉,5
TRAIN_1192,679,PRODUCT_957,1319212800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了28天，整体感觉,4
TRAIN_1193,847,PRODUCT_113,1375027200,好评！推荐购买,物流很快，包装完好。 购买后使用了4天，整体感觉,5
TRAIN_1194,1161,PRODUCT_289,1340121600,好评！推荐购买,物流很快，包装完好。 购买后使用了3天，整体感觉,5
TRAIN_1195,4048,PRODUCT_864,1357747200,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了13天，整体感觉,5
TRAIN_1196,824,PRODUCT_502,1297612800,好评！推荐购买,操作简单，容易上手。 购买后使用了21天，整体感觉,4
TRAIN_1197,625,PRODUCT_215,1368028800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了21天，整体感觉,4
TRAIN_1198,3693,PRODUCT_827,1322236800,中评，一般般,还可以，中规中矩。 购买后使用了29天，整体感觉,3
TRAIN_1199,1463,PRODUCT_675,1394121600,好评！推荐购买,质量很好，非常满意！ 购买后使用了4天，整体感觉,4
TRAIN_1200,2808,PRODUCT_355,1379433600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了18天，整体感觉,5
TRAIN_1201,41,PRODUCT_162,1386086400,好评！推荐购买,物流很快，包装完好。 购买后使用了7天，整体感觉,5
